id,mass,RT,Intensity
581,648.4620180906362,218.2449951171875,728699.625
582,681.4833711268045,219.48399353027344,1195599.875
583,187.111726988714,229.7100067138672,123034.3984375
584,198.14887891119008,235.04400634765625,136323.34375
585,209.04442486353727,210.78399658203125,435790.03125
586,248.1312357314143,235.04400634765625,114637.6640625
587,299.1489871513289,232.55799865722656,92966.3515625
588,306.1740849512017,235.04400634765625,374571.5
589,309.13306616330243,235.04400634765625,102483.375
590,312.2530097286048,237.8679962158203,41883.9296875
591,314.24073994299954,229.7100067138672,222974.671875
592,324.2167381539039,232.55799865722656,86672.796875
593,326.1956981668296,236.28700256347656,65427.6875
594,338.23256547397665,233.80099487304688,150570.359375
595,344.1857400569351,232.55799865722656,173541.21875
596,361.16421168397306,228.46800231933594,150777.59375
597,362.2324638369051,212.02000427246094,201169.84375
598,371.315588626753,224.6219940185547,685421.0
599,375.1800306337788,227.2259979248047,165687.578125
600,396.1289426298912,237.8679962158203,146405.65625
601,398.3741835977359,229.7100067138672,178675.4375
602,424.282085506726,229.7100067138672,484294.96875
603,448.27813968303076,236.28700256347656,212429.953125
604,466.27964566497064,224.6219940185547,243242.046875
605,528.4105572877114,229.7100067138672,78465.953125
606,112.12013756856598,228.46800231933594,261049.953125
607,200.16462086303213,229.7100067138672,123512.484375
608,211.1093364859469,229.7100067138672,310287.71875
609,217.14340827055574,235.04400634765625,492910.5625
610,227.18333572825534,229.7100067138672,208250.890625
611,264.1593094741736,229.7100067138672,425122.4375
612,281.13822626869046,203.26400756835938,4509267.5
613,286.17989289111136,235.04400634765625,115854.640625
614,305.2110906970528,229.7100067138672,198044.75
615,324.2617954612901,236.28700256347656,87027.046875
616,336.3260730112823,230.95399475097656,113206.3515625
617,337.17682810745714,237.8679962158203,78350.34375
618,347.1620872678297,241.75100708007812,49434.921875
619,348.1887352965856,213.25599670410156,1329461.875
620,348.1887540308189,225.86399841308594,303604.375
621,353.2083245979418,229.7100067138672,213728.015625
622,353.2313566710205,237.8679962158203,643934.75
623,356.24306196913625,235.04400634765625,183630.046875
624,359.185181917143,217.0070037841797,268363.96875
625,366.19972074003647,213.25599670410156,922084.9375
626,366.19959024441357,225.86399841308594,691369.25
627,370.18583268802024,233.80099487304688,264153.125
628,380.21564907198575,209.54800415039062,1371018.875
629,380.2156694232265,223.38099670410156,1143432.25
630,389.17234673857405,233.80099487304688,70952.2265625
631,391.24779248410863,235.04400634765625,87882.3515625
632,395.2064604340372,225.86399841308594,660365.5
633,428.22784375643204,225.86399841308594,248151.59375
634,450.25684336295336,212.02000427246094,142333.34375
635,484.2903747740759,229.7100067138672,209750.8125
636,485.22949373717375,236.28700256347656,138287.859375
637,655.3357774613736,222.13999938964844,736791.875
638,242.1829471626814,235.04400634765625,95325.5859375
639,260.1491439776217,236.28700256347656,153357.15625
640,268.175013574023,232.55799865722656,215642.5625
641,297.13315016892096,224.6219940185547,210824.28125
642,315.2279300128348,236.28700256347656,128113.921875
643,323.1943960982776,235.04400634765625,66059.390625
644,339.168164664983,236.28700256347656,383548.5
645,342.2274522325357,233.80099487304688,285676.59375
646,353.30905310872447,237.8679962158203,99076.140625
647,361.23747868066556,235.04400634765625,177683.921875
648,365.2452447415067,237.8679962158203,100831.3515625
649,372.18032666353184,235.04400634765625,228879.78125
650,377.1958624211372,214.4929962158203,903726.375
651,377.1958461593362,229.7100067138672,604902.75
652,378.2385678712741,233.80099487304688,99892.640625
653,407.1462708938763,244.41000366210938,43512.68359375
654,414.2484635659222,239.11099243164062,117983.2265625
655,419.1464453331838,229.7100067138672,213520.0
656,496.29045884449084,229.7100067138672,192279.578125
657,560.4708849031712,222.13999938964844,987080.625
658,217.16276906385886,235.04400634765625,461234.65625
659,239.0912496368044,203.26400756835938,1125648.25
660,239.0912125271024,233.80099487304688,228733.75
661,254.11511284824667,235.04400634765625,355180.53125
662,264.2530337470958,237.8679962158203,119857.671875
663,273.18476135742935,237.8679962158203,181240.3125
664,273.2573628992803,235.04400634765625,153640.046875
665,285.1330847965009,219.48399353027344,522087.90625
666,291.2528809868691,235.04400634765625,286630.34375
667,300.21674147649367,237.8679962158203,45801.7890625
668,309.1890401912904,233.80099487304688,719421.1875
669,323.1490136676355,225.86399841308594,468948.75
670,329.0050910830308,233.80099487304688,230661.828125
671,332.2793473594356,230.95399475097656,281170.03125
672,349.1778153904611,229.7100067138672,345085.5
673,359.2797341282073,241.75100708007812,85828.3984375
674,375.19936720936425,235.04400634765625,96476.953125
675,393.16748230160556,240.35400390625,90124.3828125
676,396.33177853673055,230.95399475097656,264623.6875
677,403.1519069697221,212.02000427246094,1032617.125
678,403.15170387460535,229.7100067138672,682344.3125
679,432.274272587621,237.8679962158203,122702.375
